2456,861223/7997,10,5,2017-08-14,null,96,null
2457,861223/8074,22,3,2004-02-08,null,219,null
2458,861223/8745,22,2,2020-07-13,null,215,null
2459,861224/8062,18,7,2013-11-02,null,172,null
2460,861225/8743,39,4,2003-08-04,null,387,null
2462,861231/7978,18,5,2017-11-17,null,180,null
2463,865101/8728,36,4,2011-11-10,null,355,null
2464,865106/8415,36,7,2020-05-04,null,359,null
2465,865121/8730,28,8,2016-01-19,null,278,null
2467,865401/8725,3,7,2005-09-17,null,23,null
2468,865417/8016,20,3,2015-06-05,null,191,null
2469,865516/8588,29,7,2007-12-11,null,287,null
2470,865517/6662,13,5,2008-05-28,null,129,null
2472,865710/8735,29,3,2001-06-02,null,288,null
2473,865712/7908,37,3,2009-07-02,null,363,null
2474,865728/8783,38,3,2012-03-10,null,377,null
2475,865801/8347,15,4,2019-02-08,null,143,null
2477,865915/8739,24,5,2019-09-01,null,233,null
2478,866029/7426,6,7,2014-05-25,null,51,null
2479,866107/8789,27,5,2011-11-29,null,270,null
2480,866118/9757,26,6,2008-11-19,null,260,null
2482,870103/8390,25,1,2000-10-17,null,246,null
2483,870105/9323,36,6,2018-12-28,null,357,null
2484,870106/8728,15,5,2017-08-04,null,148,null
2485,870117/8090,35,6,2006-02-10,null,342,null
2487,870121/8240,24,7,2012-05-27,null,236,null
2921,760419/8096,null,10,2012-05-27,null,null,184
2922,770907/8454,null,10,2019-02-18,null,null,185
2923,751222/7987,null,10,2018-10-03,null,null,186
2924,755620/7780,null,10,2009-06-06,null,null,187
2925,760612/7606,null,10,2015-03-09,null,null,188
2926,781119/7680,null,10,2002-11-13,null,null,189
2927,515608/4801,null,10,2019-05-29,null,null,190
2928,751208/7715,null,10,2011-10-24,null,null,191
2929,765208/7762,null,10,2011-06-16,null,null,192
2930,740613/8443,null,10,2008-10-08,null,null,193
2931,511130/0001,null,10,2012-12-23,null,null,194
2932,780814/7600,null,10,2016-04-17,null,null,195
2933,765709/8416,null,10,2000-04-29,null,null,196
2934,760831/7519,null,10,2015-11-17,null,null,197
2935,750520/8172,null,10,2020-03-31,null,null,198
2936,760221/7898,null,10,2017-02-24,null,null,199
2937,760522/8103,null,10,2003-10-16,null,null,200
2938,740106/8114,null,10,2014-09-05,null,null,201
2939,760803/7668,null,10,2007-11-19,null,null,202
2940,730203/7160,null,10,2020-04-21,null,null,203
2941,750629/7766,null,10,2001-08-19,null,null,204
2942,750919/7938,null,10,2002-09-27,null,null,205
2943,751105/7775,null,10,2015-11-01,null,null,206
2944,750211/8459,null,10,2011-02-27,null,null,207
2945,740316/8014,null,10,2008-12-07,null,null,208
2946,760829/6795,null,10,2012-04-23,null,null,209
2947,760810/8431,null,10,2001-07-06,null,null,210
2948,760605/8438,null,10,2017-02-11,null,null,211
2949,741228/7751,null,10,2022-03-23,null,null,212
2950,731112/9562,null,10,2001-06-18,null,null,213
2951,730628/6317,null,10,2011-12-22,null,null,214
2952,690313/7527,null,10,2007-08-14,null,null,215
2953,750926/8107,null,10,2018-05-31,null,null,216
2954,751031/6473,null,10,2021-05-04,null,null,217
2955,750303/8741,null,10,2018-04-19,null,null,218
2956,750410/8425,null,10,2020-10-11,null,null,219
2957,741205/7268,null,10,2001-09-16,null,null,220
2958,721113/7714,null,10,2012-09-08,null,null,221
2959,721105/7887,null,10,2011-01-01,null,null,222
2960,700121/1723,null,10,2006-03-29,null,null,223
2961,721025/8418,null,10,2003-09-30,null,null,224
2962,710918/5325,null,10,2012-11-07,null,null,225
2963,715901/8273,null,10,2006-04-09,null,null,226
2964,700701/5697,null,10,2009-12-02,null,null,227
2965,740909/7919,null,10,2011-10-03,null,null,228
2966,740910/7123,null,10,2018-12-05,null,null,229
2967,741105/7511,null,10,2000-03-14,null,null,230
2968,880719/5573,null,10,2018-04-07,null,null,231
2969,570302/6395,null,10,2002-01-09,null,null,232
2970,880113/2626,null,10,2016-01-08,null,null,233
2971,790810/2895,null,10,2022-03-27,null,null,234
2972,965608/8343,null,10,2004-06-02,null,null,235
2973,910517/2835,null,10,2009-01-26,null,null,236
2974,650114/2967,null,10,2009-01-13,null,null,237
2975,541221/0419,null,10,2007-11-18,null,null,238
2976,821101/0225,null,10,2003-03-18,null,null,239
2977,585602/7496,null,10,2003-11-23,null,null,240
2978,871028/8862,null,10,2022-02-18,null,null,241
2979,816206/9476,null,10,2008-06-09,null,null,242
2980,730223/7767,null,10,2014-08-16,null,null,243
2981,741231/8452,null,10,2012-07-02,null,null,244
2982,740904/7250,null,10,2006-04-18,null,null,245
2983,730401/9470,null,10,2004-09-16,null,null,246
2984,761222/7062,null,10,2004-03-02,null,null,247
2985,765621/7602,null,10,2022-07-29,null,null,248
2986,750423/7092,null,10,2022-08-21,null,null,249
2987,765124/7186,null,10,2002-03-25,null,null,250
2988,715328/8417,null,10,2012-05-27,null,null,251
2989,710802/1635,null,10,2006-02-25,null,null,252
2990,710604/6112,null,10,2006-02-10,null,null,253
2991,710327/6928,null,10,2017-08-04,null,null,254
2992,641018/0000,null,10,2018-12-28,null,null,255
2993,705221/8019,null,10,2000-10-17,null,null,256
2994,705905/7929,null,10,2006-02-15,null,null,257
2995,701215/3489,null,10,2008-11-19,null,null,258
2996,710613/4079,null,10,2011-11-29,null,null,259
2997,700922/8294,null,10,2014-05-25,null,null,260
2998,715307/8108,null,10,2019-09-01,null,null,261
2999,715127/6770,null,10,2002-07-09,null,null,262
3000,710627/7387,null,10,2019-02-08,null,null,263
3001,681115/1699,null,10,2012-03-10,null,null,264
3002,715725/7921,null,10,2009-07-02,null,null,265
3003,700328/7896,null,10,2001-06-02,null,null,266
3004,710402/6864,null,10,2013-08-22,null,null,267
3005,710730/9066,null,10,2008-05-28,null,null,268
3006,700612/9636,null,10,2007-12-11,null,null,269
3007,700703/0000,null,10,2015-06-05,null,null,270
3008,700529/3042,null,10,2005-09-17,null,null,271
3009,711012/7530,null,10,2006-01-02,null,null,272
3010,710615/8301,null,10,2016-01-19,null,null,273
3011,710304/4168,null,10,2020-05-04,null,null,274
3012,710207/1746,null,10,2011-11-10,null,null,275
3013,690722/7129,null,10,2017-11-17,null,null,276
3014,700404/7908,null,10,2011-11-07,null,null,277
3015,715401/8663,null,10,2003-08-04,null,null,278
3016,780419/7170,null,10,2013-11-02,null,null,279
3017,755517/8775,null,10,2020-07-13,null,null,280
3018,745625/7754,null,10,2004-02-08,null,null,281
3019,741029/8610,null,10,2017-08-14,null,null,282
3020,740528/7218,null,10,2019-07-18,null,null,283
3021,740807/8084,null,10,2016-03-19,null,null,284
3022,751030/8091,null,10,2000-10-14,null,null,285
3023,750507/8702,null,10,2022-08-12,null,null,286
3024,750126/6795,null,10,2015-04-14,null,null,287
3025,750411/7082,null,10,2013-04-20,null,null,288
3026,760803/9461,null,10,2002-06-01,null,null,289
3027,760320/8426,null,10,2007-10-08,null,null,290
3028,790918/7198,null,10,2010-07-27,null,null,291
3029,795819/6697,null,10,2000-06-18,null,null,292
3030,780920/9650,null,10,2018-03-13,null,null,293
3031,790806/9202,null,10,2003-06-03,null,null,294
3032,790901/7985,null,10,2019-02-09,null,null,295
3033,780215/7891,null,10,2003-08-14,null,null,296
3034,710625/4192,null,10,2006-09-01,null,null,297
3035,785507/7791,null,10,2003-03-07,null,null,298
3036,800808/8011,null,10,2008-08-22,null,null,299
3037,761128/8080,null,10,2003-03-06,null,null,300
3038,740104/7890,null,10,2016-06-30,null,null,301
3039,760309/8503,null,10,2008-11-27,null,null,302
3040,781226/7540,null,10,2017-12-09,null,null,303
3041,780625/7525,null,10,2016-12-14,null,null,304
3042,810722/8448,null,10,2018-03-15,null,null,305
3043,781017/6726,null,10,2016-03-07,null,null,306
3044,781024/8006,null,10,2015-03-09,null,null,307
3045,780911/7668,null,10,2019-03-08,null,null,308
3046,780102/7905,null,10,2007-06-03,null,null,309
3047,800712/8096,null,10,2018-07-13,null,null,310
3048,780103/7684,null,10,2020-05-20,null,null,311
3049,790703/8436,null,10,2019-05-03,null,null,312
3050,800712/9042,null,10,2021-02-28,null,null,313
3051,810924/7674,null,10,2018-10-06,null,null,314
3052,800830/6779,null,10,2001-07-20,null,null,315
3053,780916/8114,null,10,2001-03-12,null,null,316
3054,790407/4134,null,10,2013-12-31,null,null,317
3055,790625/7513,null,10,2012-11-23,null,null,318
3056,790113/7926,null,10,2001-05-17,null,null,319
3057,795119/7782,null,10,2019-03-19,null,null,320
3058,791228/7889,null,10,2002-12-14,null,null,321
3059,780626/7678,null,10,2009-03-01,null,null,322
3060,790112/7982,null,10,2004-09-29,null,null,323
3061,790607/7487,null,10,2001-08-09,null,null,324
3062,790129/8306,null,10,2010-07-17,null,null,325
3063,790303/7246,null,10,2019-03-15,null,null,326
3064,790529/7257,null,10,2022-04-03,null,null,327
3065,790610/7770,null,10,2009-03-02,null,null,328
3066,795823/8079,null,10,2014-03-01,null,null,329
3067,830628/7891,null,10,2004-11-28,null,null,330
3068,730623/7488,null,10,2008-04-12,null,null,331
3069,750227/8593,null,10,2013-02-11,null,null,332
3070,766017/8086,null,10,2004-09-11,null,null,333
3071,751024/7668,null,10,2019-11-22,null,null,334
3072,760212/6246,null,10,2013-04-14,null,null,335
3073,761017/9093,null,10,2009-03-06,null,null,336
3074,750719/8457,null,10,2016-02-03,null,null,337
3075,730208/7232,null,10,2006-08-16,null,null,338
3076,761220/8428,null,10,2002-11-09,null,null,339
3077,750829/8435,null,10,2004-04-18,null,null,340
3078,715613/5184,null,10,2003-10-22,null,null,341
3079,760815/7524,null,10,2005-12-13,null,null,342
3080,765120/7773,null,10,2008-11-20,null,null,343
3081,750623/6958,null,10,2008-03-26,null,null,344
3082,750606/7129,null,10,2017-01-20,null,null,345
3083,760516/7504,null,10,2015-08-01,null,null,346
3084,791002/7730,null,10,2018-08-28,null,null,347
3085,750828/8458,null,10,2017-07-04,null,null,348
3086,760329/9649,null,10,2018-02-13,null,null,349
3087,760713/7087,null,10,2020-02-27,null,null,350
3088,760406/7669,null,10,2020-11-26,null,null,351
3089,760326/1523,null,10,2013-12-05,null,null,352
3090,730903/8429,null,10,2016-04-09,null,null,353
3091,755620/8099,null,10,2006-09-16,null,null,354
3092,760727/8074,null,10,2011-02-14,null,null,355
3093,741112/7790,null,10,2018-11-03,null,null,356
3094,761025/6203,null,10,2000-08-16,null,null,357
3095,751230/7671,null,10,2012-10-24,null,null,358
3096,800629/8432,null,10,2013-09-09,null,null,359
3097,780621/8090,null,10,2014-05-06,null,null,360
3098,790622/7747,null,10,2004-11-12,null,null,361
3099,781010/7910,null,10,2013-04-17,null,null,362
3100,770607/8017,null,10,2014-04-09,null,null,363
3101,771018/8090,null,10,2006-08-29,null,null,364
3102,790102/8663,null,10,2003-04-08,null,null,365
4461,801126/8100,null,9,2004-03-22,null,null,673
4462,760222/8139,null,9,2019-03-04,null,null,674
4463,801007/9077,null,9,2015-08-27,null,null,675
4464,790530/8411,null,9,2012-09-30,null,null,676
4465,810924/8675,null,9,2018-11-13,null,null,677
4466,760929/7795,null,9,2012-01-10,null,null,678
4467,760401/7278,null,9,2014-07-06,null,null,679
4468,810309/8278,null,9,2005-10-30,null,null,680
4469,760715/7756,null,9,2000-09-09,null,null,681
4470,801108/8415,null,9,2008-05-10,null,null,682
4471,800819/6614,null,9,2021-10-18,null,null,683
4472,765923/8290,null,9,2015-09-11,null,null,684
4473,765530/7594,null,9,2004-05-19,null,null,685
4474,810807/8099,null,9,2021-12-22,null,null,686
4475,770901/8086,null,9,2010-06-26,null,null,687
4476,770707/8016,null,9,2011-01-08,null,null,688
4477,795526/7595,null,9,2000-06-04,null,null,689
4478,790411/7617,null,9,2017-04-06,null,null,690
4479,770108/7229,null,9,2019-05-20,null,null,691
4480,750826/8108,null,9,2016-08-22,null,null,692
4481,790701/8075,null,9,2016-03-17,null,null,693
4482,770328/8131,null,9,2010-02-18,null,null,694
4483,775322/7680,null,9,2014-12-15,null,null,695
4484,770425/7671,null,9,2005-09-06,null,null,696
4485,771103/7763,null,9,2015-05-27,null,null,697
4486,770804/6775,null,9,2015-12-28,null,null,698
4487,760327/8947,null,9,2018-03-05,null,null,699
4488,775918/8360,null,9,2009-04-30,null,null,700
4489,760911/8088,null,9,2012-02-09,null,null,701
4490,776115/7074,null,9,2021-11-29,null,null,702
4491,780131/8074,null,9,2011-04-17,null,null,703
4492,750624/7749,null,9,2009-09-12,null,null,704
4493,760510/8500,null,9,2016-08-18,null,null,705
4494,781230/9505,null,9,2004-07-16,null,null,706
4495,805320/8361,null,9,2012-01-18,null,null,707
4496,795413/8291,null,9,2004-08-22,null,null,708
4497,800714/7907,null,9,2020-08-29,null,null,709
4498,800101/8091,null,9,2005-07-15,null,null,710
4499,791106/8440,null,9,2017-09-23,null,null,711
4500,800220/7323,null,9,2015-02-13,null,null,712
4501,760224/9347,null,9,2001-04-19,null,null,713
4502,770103/8422,null,9,2021-11-06,null,null,714
4503,781117/7605,null,9,2015-10-27,null,null,715
4504,790808/7902,null,9,2016-07-12,null,null,716
4505,790710/5547,null,9,2012-01-19,null,null,717
4506,796101/9418,null,9,2013-08-18,null,null,718
4507,786004/9417,null,9,2019-04-27,null,null,719
4508,790807/8090,null,9,2007-11-15,null,null,720
4509,795515/8013,null,9,2007-11-10,null,null,721
4510,780321/9083,null,9,2019-07-11,null,null,722
4511,790902/8435,null,9,2020-11-18,null,null,723
4512,781107/9639,null,9,2003-10-11,null,null,724
4513,780317/7998,null,9,2005-08-16,null,null,725
4514,790601/8439,null,9,2007-08-14,null,null,726
4515,785325/8457,null,9,2018-06-24,null,null,727
4516,790715/7038,null,9,2007-09-10,null,null,728
4517,780318/7832,null,9,2006-01-29,null,null,729
4518,790511/7682,null,9,2021-12-07,null,null,730
4519,770922/6701,null,9,2008-11-01,null,null,731
4520,790916/8443,null,9,2010-09-25,null,null,732
4521,790403/8472,null,9,2003-02-10,null,null,733
4522,780201/7971,null,9,2006-11-01,null,null,734
4523,806004/8469,null,9,2009-01-22,null,null,735
4524,810130/7225,null,9,2007-08-02,null,null,736
4525,810718/8419,null,9,2015-02-20,null,null,737
4526,820406/7762,null,9,2012-05-01,null,null,738
4527,810923/7609,null,9,2012-07-12,null,null,739
4528,800319/8137,null,9,2018-11-10,null,null,740
4529,826019/8430,null,9,2008-01-05,null,null,741
4530,810914/8421,null,9,2012-01-06,null,null,742
4531,820519/7132,null,9,2003-06-22,null,null,743
4532,820621/9395,null,9,2001-09-10,null,null,744
4533,780313/6694,null,9,2006-02-02,null,null,745
4534,810116/9153,null,9,2015-05-31,null,null,746
4535,820306/7246,null,9,2014-08-10,null,null,747
4536,821126/7900,null,9,2019-03-21,null,null,748
4537,810620/8121,null,9,2001-08-24,null,null,749
4538,820204/8426,null,9,2007-05-13,null,null,750
4539,820110/7618,null,9,2010-12-01,null,null,751
4540,825724/7031,null,9,2017-11-21,null,null,752
4541,820129/8622,null,9,2015-02-15,null,null,753
4542,820403/9514,null,9,2013-08-14,null,null,754
4543,810626/7499,null,9,2010-01-25,null,null,755
4544,820224/8428,null,9,2013-05-24,null,null,756
4545,826117/7595,null,9,2014-11-04,null,null,757
4546,815211/7556,null,9,2018-12-31,null,null,758
4547,811114/7594,null,9,2007-01-26,null,null,759
4548,820507/8464,null,9,2010-04-21,null,null,760
4549,821004/8990,null,9,2009-07-19,null,null,761
4550,810205/8437,null,9,2003-06-05,null,null,762
4551,810103/7769,null,9,2002-05-09,null,null,763
4552,810423/8428,null,9,2003-04-15,null,null,764
4553,820608/7736,null,9,2007-02-22,null,null,765
4554,825318/7272,null,9,2014-06-27,null,null,766
4555,820102/8341,null,9,2015-08-14,null,null,767
4556,820206/9117,null,9,2005-05-09,null,null,768
4557,825818/7608,null,9,2014-06-15,null,null,769
4558,820527/9114,null,9,2019-04-14,null,null,770
4559,800613/7590,null,9,2018-03-27,null,null,771
4560,810206/8425,null,9,2018-08-04,null,null,772
4561,800718/7892,null,9,2022-05-08,null,null,773
4562,810930/7888,null,9,2021-06-30,null,null,774
4563,580306/0000,null,9,2006-07-05,null,null,775
4564,580506/0000,null,9,2004-09-08,null,null,776
4565,581118/0000,null,9,2021-12-17,null,null,777
4566,585916/0000,null,9,2009-03-30,null,null,778
4567,581002/0000,null,9,2001-11-25,null,null,779
4568,570630/0001,null,9,2003-04-28,null,null,780
4569,580112/0000,null,9,2010-08-08,null,null,781
4570,580609/0000,null,9,2017-05-22,null,null,782
4571,735302/7110,null,9,2006-02-20,null,null,783
4572,736108/7316,null,9,2013-01-22,null,null,784
4573,720609/4621,null,9,2002-08-08,null,null,785
4574,740621/6543,null,9,2007-11-07,null,null,786
4575,731010/7134,null,9,2011-06-11,null,null,787
4576,740531/6259,null,9,2000-05-21,null,null,788
4577,741224/7623,null,9,2017-10-13,null,null,789
4578,730903/8088,null,9,2017-10-24,null,null,790
4579,730927/7327,null,9,2015-09-22,null,null,791
4580,745430/7685,null,9,2002-06-10,null,null,792
4581,725929/9212,null,9,2022-06-27,null,null,793
4582,736208/8118,null,9,2019-09-08,null,null,794
4583,730603/7651,null,9,2010-02-05,null,null,795
4584,740311/8668,null,9,2002-02-04,null,null,796
4585,730212/7591,null,9,2021-04-08,null,null,797
4586,745224/8947,null,9,2016-11-26,null,null,798
4587,740618/7514,null,9,2008-05-07,null,null,799
4588,731210/8430,null,9,2002-11-30,null,null,800
4589,746026/8376,null,9,2005-03-05,null,null,801
4590,740306/7672,null,9,2022-01-31,null,null,802
4591,740606/7317,null,9,2016-05-05,null,null,803
4592,720113/9517,null,9,2020-11-19,null,null,804
4593,741124/5325,null,9,2020-05-11,null,null,805
4594,735922/8074,null,9,2001-03-21,null,null,806
4595,731209/7760,null,9,2018-04-04,null,null,807
4596,745710/9154,null,9,2001-10-13,null,null,808
4597,735702/8096,null,9,2000-10-15,null,null,809
4598,740309/8461,null,9,2010-12-09,null,null,810
4599,730617/8088,null,9,2022-03-10,null,null,811
4600,635215/0000,null,9,2007-09-27,null,null,812
4601,625302/0000,null,9,2003-11-28,null,null,813
4602,621014/0000,null,9,2006-10-28,null,null,814
4603,635122/0000,null,9,2013-09-05,null,null,815
4604,625519/0000,null,9,2019-03-12,null,null,816
4605,630605/0000,null,9,2012-06-29,null,null,817
4606,745810/7802,null,9,2005-10-25,null,null,818
4607,746010/8436,null,9,2002-04-18,null,null,819
4608,660107/0000,null,9,2002-02-19,null,null,820
4609,650329/0000,null,9,2014-04-09,null,null,821
4610,655401/6106,null,9,2008-05-12,null,null,822
4611,651012/0000,null,9,2021-01-15,null,null,823
4612,480408/0127,null,9,2006-05-26,null,null,824
4613,675608/0000,null,9,2003-03-12,null,null,825
4614,661206/0000,null,9,2003-11-23,null,null,826
4615,670816/0000,null,9,2006-09-22,null,null,827
4616,670523/0000,null,9,2016-01-22,null,null,828
4617,670213/0000,null,9,2004-12-05,null,null,829
4618,601108/0000,null,9,2013-12-26,null,null,830
4619,640911/0312,null,9,2012-12-30,null,null,831
4620,830404/9523,null,9,2003-09-16,null,null,832
4621,820917/8043,null,9,2002-11-13,null,null,833
4622,831227/7919,null,9,2004-03-28,null,null,834
4623,660818/0000,null,9,2013-01-15,null,null,835
4624,660310/5031,null,9,2007-03-09,null,null,836
4625,666124/0000,null,9,2017-04-20,null,null,837
4626,651106/0000,null,9,2019-08-11,null,null,838
4627,655406/0000,null,9,2003-05-16,null,null,839
4628,650205/0000,null,9,2014-10-02,null,null,840
4629,685912/9440,null,9,2003-10-25,null,null,841
4630,686122/0000,null,9,2014-11-16,null,null,842
4631,680408/0000,null,9,2022-04-28,null,null,843
4632,681003/0000,null,9,2002-02-17,null,null,844
4633,680920/0000,null,9,2005-08-26,null,null,845
4634,680323/0000,null,9,2000-02-06,null,null,846
4635,680201/0000,null,9,2009-02-14,null,null,847
4636,680830/6219,null,9,2019-02-08,null,null,848
4637,680405/0000,null,9,2015-12-28,null,null,849
4638,680331/0000,null,9,2002-08-10,null,null,850
4639,680509/6826,null,9,2002-11-23,null,null,851
4640,670517/0000,null,9,2006-12-03,null,null,852
4641,685801/0000,null,9,2008-04-19,null,null,853
4642,530929/0001,null,9,2022-07-29,null,null,854
4643,580410/0137,null,9,2006-10-21,null,null,855
4644,680616/0000,null,9,2007-03-31,null,null,856
4645,670506/0000,null,9,2018-04-09,null,null,857
4646,685805/6293,null,9,2004-09-08,null,null,858
4647,665615/0000,null,9,2004-02-18,null,null,859
4648,695130/5856,null,9,2019-09-16,null,null,860
4649,690626/0000,null,9,2013-10-15,null,null,861
4650,690913/0000,null,9,2011-01-28,null,null,862
4651,680412/0000,null,9,2013-07-09,null,null,863
4652,695608/0153,null,9,2006-06-14,null,null,864
4653,510811/0001,null,9,2011-05-27,null,null,865
4654,780903/8512,null,9,2011-10-12,null,null,866
4655,810914/7519,null,9,2020-03-04,null,null,867
4656,790114/7364,null,9,2009-08-09,null,null,868
4657,811224/8419,null,9,2012-04-03,null,null,869
4658,825506/7513,null,9,2000-01-30,null,null,870
4659,820331/8420,null,9,2017-10-01,null,null,871
4660,820923/7894,null,9,2016-10-07,null,null,872
4661,811211/7893,null,9,2013-01-09,null,null,873
4662,821022/7707,null,9,2010-12-23,null,null,874
4663,826129/0000,null,9,2022-02-21,null,null,875
4664,811029/7712,null,9,2016-01-06,null,null,876
4665,820912/7773,null,9,2015-09-01,null,null,877
4666,770424/8464,null,9,2001-03-18,null,null,878
4667,810114/8451,null,9,2005-04-16,null,null,879
4668,825628/7072,null,9,2006-08-02,null,null,880
4669,721215/9053,null,9,2007-01-19,null,null,881
4670,745329/6532,null,9,2018-12-13,null,null,882
4671,810604/7928,null,9,2000-12-29,null,null,883
4672,820627/8432,null,9,2011-04-07,null,null,884
4673,821024/9509,null,9,2008-06-09,null,null,885
4674,810925/8102,null,9,2019-12-28,null,null,886
4675,821231/7905,null,9,2015-08-19,null,null,887
4676,810922/8963,null,9,2012-09-02,null,null,888
4677,811017/7977,null,9,2008-08-06,null,null,889
4678,820323/7977,null,9,2003-06-25,null,null,890
4679,825701/8451,null,9,2019-11-24,null,null,891
4680,810607/0000,null,9,2012-12-13,null,null,892
4681,810930/8086,null,9,2014-07-17,null,null,893
4682,826111/7711,null,9,2014-04-26,null,null,894
4683,811106/8086,null,9,2005-12-28,null,null,895
4684,820506/7519,null,9,2006-08-01,null,null,896
4685,810803/7674,null,9,2000-02-15,null,null,897
4686,820409/7902,null,9,2019-03-05,null,null,898
4687,821128/7513,null,9,2020-08-18,null,null,899
4688,810225/9044,null,9,2020-01-03,null,null,900
4689,811204/7768,null,9,2017-03-27,null,null,901
4690,820316/7126,null,9,2003-10-28,null,null,902
4691,820311/8484,null,9,2009-09-16,null,null,903
4692,830909/8094,null,9,2021-06-01,null,null,904
4693,820511/9032,null,9,2019-10-18,null,null,905
4694,841110/7683,null,9,2007-01-09,null,null,906
4695,821120/8082,null,9,2016-08-26,null,null,907
4696,821010/8093,null,9,2021-04-18,null,null,908
4697,840916/7767,null,9,2003-07-23,null,null,909
4698,820808/7602,null,9,2006-03-27,null,null,910
4699,835103/7893,null,9,2021-08-05,null,null,911
4700,820215/7392,null,9,2020-02-11,null,null,912
4701,830526/7124,null,9,2005-07-24,null,null,913
4702,830206/9138,null,9,2009-03-12,null,null,914
4703,830412/8470,null,9,2005-05-22,null,null,915
4704,790831/8132,null,9,2004-10-24,null,null,916
4705,841224/8438,null,9,2012-05-24,null,null,917
4706,830113/8087,null,9,2019-05-31,null,null,918
4707,820802/8378,null,9,2010-10-08,null,null,919
4708,830309/9145,null,9,2006-01-25,null,null,920
4709,840502/7499,null,9,2002-03-15,null,null,921
4710,830428/7255,null,9,2000-03-08,null,null,922
4711,840625/8278,null,9,2022-07-28,null,null,923
4712,830114/8284,null,9,2008-08-04,null,null,924
4713,840415/6827,null,9,2021-04-19,null,null,925
4714,820312/7757,null,9,2019-08-25,null,null,926
4715,830625/7762,null,9,2003-08-05,null,null,927
4716,820120/9082,null,9,2003-07-23,null,null,928
4717,835213/0000,null,9,2021-04-14,null,null,929
4718,790831/6724,null,9,2020-05-23,null,null,930
4719,860823/8089,null,9,2005-08-18,null,null,931
4720,825125/6805,null,9,2010-04-22,null,null,932
4721,830319/8112,null,9,2021-02-20,null,null,933
4722,821119/7731,null,9,2000-09-22,null,null,934
4723,811130/8447,null,9,2003-07-27,null,null,935
4724,830531/8274,null,9,2006-04-20,null,null,936
4725,820613/6070,null,9,2016-08-21,null,null,937
4726,810914/8432,null,9,2017-01-19,null,null,938
4727,820413/8965,null,9,2020-07-26,null,null,939
4728,820109/6783,null,9,2009-08-24,null,null,940
4729,830316/8423,null,9,2008-06-24,null,null,941
4730,821025/7671,null,9,2008-04-17,null,null,942
4731,830521/7393,null,9,2009-09-28,null,null,943
4732,830611/6786,null,9,2016-06-29,null,null,944
4733,825319/8074,null,9,2009-12-04,null,null,945
4734,831106/7754,null,9,2006-04-25,null,null,946
4735,825715/8767,null,9,2015-08-31,null,null,947
4736,820508/7495,null,9,2007-12-08,null,null,948
4737,821008/7138,null,9,2015-10-16,null,null,949
4738,830817/8285,null,9,2015-08-05,null,null,950
4739,830911/8092,null,9,2007-01-26,null,null,951
4740,830131/8080,null,9,2018-09-12,null,null,952
4741,830729/6382,null,9,2021-02-05,null,null,953
4742,830628/8463,null,9,2016-02-27,null,null,954
4743,830714/7508,null,9,2000-05-06,null,null,955
4744,830719/7888,null,9,2015-10-01,null,null,956
4745,760707/8468,null,9,2011-01-16,null,null,957
4746,800911/7710,null,9,2010-12-22,null,null,958
4747,870220/6865,null,9,2009-01-22,null,null,959
4748,810102/8078,null,9,2014-11-17,null,null,960
4749,880729/7147,null,9,2001-03-23,null,null,961
4750,870429/8669,null,9,2020-10-05,null,null,962
4751,890629/7763,null,9,2016-12-02,null,null,963
4752,880501/8068,null,9,2022-02-14,null,null,964
4753,870612/7925,null,9,2008-09-17,null,null,965
4754,885707/7999,null,9,2019-06-04,null,null,966
4850,835328/8449,null,9,2024-03-22 15:22:33,null,null,2
4853,920421/6142,null,9,2024-03-22 16:39:06,null,null,2
4851,720721/2341,null,8,2024-03-22 15:28:06,null,null,2
4854,900314/6523,null,9,2024-03-24 13:12:17,null,null,2
4855,620906/0000,31,1,2002-02-04,null,null,null
4852,800312/4212,null,8,2024-03-22 15:29:59,null,null,2
356,695830/0000,28,5,2021-03-22,null,272,null
362,700311/4129,5,4,2016-11-20,null,50,null
367,700425/6061,30,6,2019-03-30,null,296,null
372,700715/5320,1,1,2018-02-05,null,2,null
377,701114/7682,11,3,2009-04-28,null,107,null
382,701201/7782,38,7,2001-05-06,null,375,null
387,705417/8417,35,8,2010-12-24,null,347,null
392,705629/8381,35,8,2006-01-11,null,345,null
397,710104/7745,6,4,2017-01-01,null,57,null
402,710308/8432,22,2,2022-07-16,null,216,null
407,710514/5245,21,1,2017-08-01,null,210,null
413,710709/4940,9,7,2009-10-11,null,83,null
976,770530/8116,37,2,2011-08-23,null,365,null
981,770620/8455,36,2,2014-09-04,null,358,null
986,770704/7667,32,8,2016-08-08,null,320,null
991,770719/8422,10,4,2012-07-10,null,98,null
997,770811/7505,5,7,2005-01-29,null,46,null
1002,770827/7379,37,3,2003-11-10,null,362,null
1007,770904/7258,30,7,2009-01-07,null,298,null
1012,770914/8128,36,4,2006-04-22,null,355,null
1017,770923/7646,18,1,2011-07-02,null,172,null
1022,771006/7332,11,4,2017-02-02,null,103,null
1027,771103/7631,24,3,2019-04-06,null,234,null
1033,771206/7891,33,7,2004-07-22,null,326,null
1038,771218/8000,11,3,2017-04-15,null,110,null
562,735921/7745,1,1,2014-08-20,null,10,null
567,736128/8088,12,5,2010-05-10,null,119,null
573,736216/7692,33,6,2011-11-05,null,325,null
578,740128/8367,40,5,2008-02-16,null,398,null
583,740210/8450,33,8,2018-12-05,null,323,null
