2075,Tomas,Durina,88,M,421941008600
2076,Marek,Zabka,78,M,421922665250
2077,Michal,Matusak,4,M,421921293496
2078,Viliam,Baca,73,M,421971897472
2079,Jozef,Martak,75,M,421979391296
2080,Adrian,Durinik,67,M,421934481346
2081,Jana,Kurtulikova,57,F,421994343564
2082,Radoslav,Hanc,21,M,421921708301
2083,Michal,Kasprak,51,M,421911990774
2084,Jan,Kadlecik,33,M,421952501761
2085,Michal,Sevcik,61,M,421952981865
2086,Dalibor,Vrablova,12,M,421949813721
2087,Michal,Cajka,4,M,421994949557
2088,Katarina,Sulekova,74,F,421946024694
2089,Hana,Mydlova,72,F,421952674320
2090,Ladislav,Sadlon,38,M,421960997623
2091,Vladimir,Hanzelka,25,M,421976028205
2092,Peter,Rihak,63,M,421949072035
2093,Jaroslav,Skorvanek,9,M,421960725952
2094,Radoslav,Babjak,86,M,421939498469
2095,Karol,Slamka,9,M,421961727248
2096,Radoslav,Masar,11,M,421917315302
2097,Milos,Dokoupil,66,M,421984771077
2098,Lubomir,Urban,54,M,421967656072
2099,Martin,Sumsala,47,M,421990340520
2100,Miroslav,Vojtek,25,M,421951793194
2101,Imrich,Palko,56,M,421934120636
2102,Zuzana,Kovacova,82,F,421984539519
2103,Richard,Sivec,8,M,421930038865
2104,Jozef,Jochec,41,M,421915504643
2105,Peter,Hornicek,30,M,421935722750
2106,Margita,Teofilova,8,F,421969922453
2107,Andrea,Dolezelova,38,F,421976503402
2108,Peter,Fapso,49,M,421928828003
2109,Lubomir,Zelnik,80,M,421968811039
2110,Róbert,Kubinec,19,M,421907243074
2111,Miroslav,Durina,28,M,421975550126
2112,Lucia,Jascurova,88,F,421937913365
2113,Peter,Letko,23,M,421943202741
2114,Jan,Moravcik,25,M,421974878117
2115,Tomas,Matyas,42,M,421960507302
2116,Michal,Latiak,55,M,421922901920
2117,Maria,Valentova,9,F,421976747557
2118,Radka,Suslikova,56,F,421982783523
2119,Daniel,Hajdu,10,M,421983605436
2120,Patrik,Vavrek,31,M,421954402340
2121,Jozef,Simcik,18,M,421977331952
2122,Peter,Cervencik,36,M,421978684481
2123,Ivan,Volf,89,M,421998752712
2124,Andrea,Smykalova,74,F,421926516215
2125,Ivan,Silhar,69,M,421930034471
2126,Monika,Kotulasova,27,F,421933233992
2127,Ondrej,Barancik,10,M,421986818792
2128,Radoslav,Machac,22,M,421969599245
2129,Martin,Husarik,33,M,421993724777
2130,Daniel,Galik,45,M,421917918949
2131,Eduard,Jasso,14,M,421932247371
2132,Miroslav,Kolaja,57,M,421917306437
2133,Michaela,Srsnova,65,F,421919944236
2134,Miroslav,Hrusovsky,79,M,421996475595
2135,Lucia,Suvadova,18,F,421941627820
2136,Monika,Hobzova,83,F,421980629566
2137,Lubos,Mundier,26,M,421941352190
2138,Jan,Jancovic,85,M,421982283481
2139,Marcel,Pinak,79,M,421960497946
2140,Andrej,Simonovic,52,M,421937802548
2141,Martin,Kirschbaum,27,M,421980425991
2142,Michal,Corny,29,M,421912714887
2143,Peter,Enders,72,M,421939625268
2144,Marian,Latecka,5,M,421924398938
2145,Zuzana,Lendvayova,59,F,421943316677
2146,Marek,Stefcek,64,M,421916861536
2147,Roman,Borko,29,M,421957093914
2148,Vladimir,Czetner,15,M,421974223714
2149,Pavol,Frolo,53,M,421992091646
2150,Dominik,Zahradnicek,16,M,421931817224
2151,Katarina,Kocianova,39,F,421929961666
2152,Tomas,Jurisic,81,M,421931784509
2153,Peter,Polakovic,86,M,421917930084
2154,Branislav,Ilcik,46,M,421991204397
2155,Robert,Ovsonka,10,M,421982161366
2156,Slavomir,Kukuca,36,M,421995763481
2157,Miroslav,Bocko,19,M,421973829830
2158,Ingrid,Javornicka,15,F,421937277959
2159,Vladimir,Bojsa,59,M,421960690162
2160,Konstantin,Hanuliak,59,M,421993074878
2161,Nada,Klenovicova,49,F,421991958645
2162,Jana,Borikova,48,F,421949207800
2163,Michal,Kampa,17,M,421951976125
2164,Branislav,Bim,56,M,421961635088
2165,Janka,Fricova,9,F,421988058594
2166,Henrich,Meixner,43,M,421939491966
2167,Peter,Sklarcik,81,M,421911880874
2168,Pavol,Florek,45,M,421986410739
2169,Marek,Hanzel,21,M,421995768387
2170,Jana,Kubikova,32,F,421968385626
2171,Peter,Kosper,18,M,421921178865
2172,Michal,Janicek,33,M,421932000836
2173,Rastislav,Farko,82,M,421973219621
2174,Matej,Bartos,78,M,421975125099
2175,Ivica,Blizniakova,33,F,421944279897
2176,Jan,Baran,74,M,421998315917
2177,Martin,Vladar,11,M,421939334046
2178,Jan,Smilnak,29,M,421993949601
2179,Hynek,Francek,85,M,421987169348
2180,Juraj,Ciffery,33,M,421916483609
2181,Dusan,Talapka,39,M,421989391485
2182,Lydia,Kubalova,46,F,421968314784
2183,Linda,Tucekova,13,F,421921367645
2184,Igor,Mravec,30,M,421945539459
2185,Matej,Ladicky,87,M,421926547333
2186,Martin,Lonc,20,M,421996553401
2187,Gabriela,Vanekova,89,F,421980831004
2188,Branislav,Dora,81,M,421947325473
2189,Michal,Kery,5,M,421996276830
2190,Tomas,Vejnar,74,M,421942613403
2191,Miroslav,Dolinaj,52,M,421956923186
404,Juraj,Bolvansky,61,M,421919653982
405,Jaroslav,Dobias,63,M,421938578704
406,Marek,Ivanko,88,M,421961760202
407,Peter,Krpelan,22,M,421996033536
408,Juraj,Belak,53,M,421913923206
409,Slavomir,Zabka,55,M,421963490839
410,Peter,Majcinik,73,M,421943036615
411,Richard,Orszagh,32,M,421920411082
412,Peter,Martinka,33,M,421916356435
413,Jozef,Mican,63,M,421936064449
414,Jan,Merka,15,M,421947638327
415,Jarmila,Paskova,8,F,421961011416
416,Juraj,Chudoba,69,M,421930702598
417,Matej,Sterba,15,M,421957326207
418,Michal,Zimancok,19,M,421984827791
419,Robert,Filo,5,M,421946532656
420,Miroslav,Pastierik,50,M,421926145936
421,Jan,Dobrovodsky,52,M,421931565807
422,Katarina,Skorikova,76,F,421925254187
423,Marian,Rucka,40,M,421944527739
424,Peter,Minarik,6,M,421923949917
425,Matus,Florian,53,M,421971311728
426,Michal,Mikula,75,M,421956299189
427,Marian,Krocity,57,M,421960979683
428,Ingrid,Bielikova,20,F,421915086861
429,Alica,Buocikova,40,F,421937489366
430,Peter,Mozucha,64,M,421912016075
431,Jozef,Bucka,22,M,421956648634
432,Ivan,Uhrin,10,M,421969278613
433,Tomas,Hajek,26,M,421985073854
434,Marian,Samuhel,21,M,421925000066
435,Robert,Brezani,48,M,421989267705
436,Tibor,Selinga,7,M,421976021920
437,Mikulas,Kasman,6,M,421960663777
438,Silvia,Kuchtova,66,F,421997171140
439,Zdenka,Krchnava,79,F,421986644895
440,Emil,Vagner,58,M,421937682626
441,Lubomir,Hlubik,43,M,421983409263
442,Rastislav,Maga,85,M,421968471809
443,Miroslav,Skurcak,37,M,421951398705
444,Martin,Torok,47,M,421990598255
445,Jan,Handl,40,M,421931802870
446,František,Rákoci,20,M,421937904451
447,Ivan,Truban,51,M,421922722719
448,Milan,Krkoska,65,M,421960023890
449,Peter,Dolinaj,31,M,421993683269
450,Radoslav,Kohut,39,M,421916136997
451,Vladimir,Bednar,49,M,421924067855
452,Andrea,Murinova,53,F,421957229710
453,Juraj,Hrenak,81,M,421939894791
454,Andrea,Pospisilova,86,F,421995305312
455,Elena,Mackova,52,F,421980640455
456,Branislav,Slavik,21,M,421999728568
457,Matus,Kossiba,14,M,421947197643
458,Michal,Cibulka,12,M,421954021589
459,Jan,Spigura,77,M,421965886633
460,Ladislav,Goga,13,M,421990795934
461,Rudolf,Segec,63,M,421964393706
462,Jozef,Kuba,41,M,421989004499
463,Milan,Skultety,59,M,421955211962
464,Roman,Trsko,78,M,421977974497
465,Marian,Stolicny,5,M,421983212259
466,Pavel,Juricek,77,M,421946482155
467,Marek,Flejberk,36,M,421962066508
468,Zdenka,Bergerova,65,F,421987321835
469,Frantisek,Sramel,78,M,421994686765
470,Petra,Chabadova,84,F,421998090774
471,Jan,Smelko,38,M,421954045033
472,Pavol,Soska,54,M,421929777177
473,Ivan,Ziacek,15,M,421969526183
474,Tibor,Dianiska,38,M,421948777737
475,Jaroslav,Kasiar,8,M,421958610341
476,Maria,Rybianska,88,F,421962314578
477,Maros,Fehervari,6,M,421982534831
478,Boris,Bachorik,87,M,421912522364
479,Michaela,Melovska,68,F,421927458750
480,Juraj,Pazitka,81,M,421913731458
481,Jozef,Obora,24,M,421973306061
482,Maria,Pancurova,16,F,421961160028
483,Silvia,Salusova,69,F,421952045401
484,Beáta,Jedináková,31,F,421917368491
485,Marian,Cunderlik,61,M,421916160041
486,Michal,Balazik,71,M,421998484076
487,Milos,Kozak,27,M,421976138154
488,Jaroslav,Holbay,37,M,421993358030
489,Michal,Smatanik,30,M,421945335798
490,Zuzana,Filova,35,F,421990280256
491,Jozef,Bradnansky,16,M,421935906356
492,Jaroslav,Dvorsky,65,M,421997758056
493,Tarek,Kucak,18,M,421963440520
494,Daniel,Lenik,49,M,421929118605
495,Branislav,Selyem,46,M,421950975765
496,Dana,Kasakova,44,F,421912593752
497,Peter,Krcho,72,M,421950537347
498,Matus,Moravec,69,M,421913661335
499,Martin,Smida,23,M,421940712031
500,Stanislav,Durec,28,M,421983691616
501,Robert,Bencik,14,M,421916979121
502,Andrej,Bohus,85,M,421969347901
503,Marek,Ivanic,30,M,421931275839
504,Richard,Stevko,42,M,421915220871
505,Peter,Koricina,74,M,421948638481
506,Juraj,Marias,53,M,421967563452
507,Lubos,Vajcik,52,M,421912726739
508,Viera,Pajducakova,83,F,421959854485
509,Jana,Lacova,84,F,421936724211
510,Jozef,Senaj,31,M,421983239690
511,Michal,Hutka,12,M,421923322826
512,Radovan,Panis,35,M,421973856922
513,Jaroslav,Polach,25,M,421980583002
514,Rudolf,Lipovsky,57,M,421940950962
515,Emil,Zaicek,41,M,421918454900
516,Karol,Samel,35,M,421969772390
517,Igor,Soka,23,M,421918459407
518,Jozef,Duris,83,M,421951262053
519,Michal,Tomlak,26,M,421954873399
520,Patrik,Hinke,32,M,421950977808
521,Stanislava,Toporcerova,23,F,421912097503
522,Ivana,Kmetova,49,F,421964298819
523,Miroslav,Valachy,41,M,421943309866
524,Marian,Melicher,6,M,421970370972
525,Michal,Barzik,44,M,421993170258
526,Michal,Zachar,80,M,421969828529
527,Jiri,Jezik,9,M,421914221470
528,Pavol,Baska,84,M,421934169436
529,Martin,Krizan,18,M,421917603387
530,Marian,Benech,27,M,421955666598
531,Lubomir,Vacula,27,M,421924835876
532,Tomas,Urban,16,M,421925531737
533,Marietta,Soskova,83,F,421913153500
534,Robert,Gregan,8,M,421979343178
535,Martin,Galis,33,M,421925384331
536,Tomas,Marko,9,M,421952038053
537,Michal,Nemeckay,66,M,421956659563
538,Michal,Novotny,32,M,421910021130
539,Miroslav,Curilla,25,M,421950148335
540,Peter,Manis,56,M,421980159663
541,Tomas,Liptak,12,M,421918341880
542,Peter,Bakos,35,M,421935678078
543,Miroslav,Solik,69,M,421912340352
544,Maros,Jakubik,52,M,421942132983
545,Libor,Jakubov,89,M,421940873558
546,Martin,Tavac,54,M,421981434242
547,Marian,Bilek,11,M,421950946490
548,Adrian,Salaj,37,M,421975803431
549,Miroslav,Zubacky,43,M,421922321357
550,Lukas,Navratil,69,M,421993969640
551,Jana,Horna,73,F,421966380037
552,Peter,Povazan,6,M,421957949737
553,Petr,Baca,28,M,421930013082
554,Martin,Bardy,61,M,421958750632
555,Milos,Frano,31,M,421990700659
556,Marek,Hipik,54,M,421924516680
557,Vladimir,Catlos,76,M,421973937791
558,Andrej,Krizik,35,M,421999591798
559,Michal,Ferianc,36,M,421916973312
560,Lubos,Pekarovic,88,M,421958189512
561,Samuel,Segla,77,M,421985190579
562,Maria,Rusnakova,75,F,421956050009
563,Peter,Recicar,10,M,421928017676
564,David,Dendis,77,M,421924793527
565,Andrej,Goga,35,M,421992023412
566,Lubomira,Hloskova,41,F,421986026865
567,Maros,Hlincik,41,M,421988619759
568,Lukas,Abrahamek,88,M,421972243151
569,Tomas,Kovac,85,M,421938134747
570,Jan,Elias,63,M,421973298551
571,Miroslava,Kubickova,87,F,421927799804
572,Milan,Majdan,31,M,421929968329
573,Frantisek,Musalek,29,M,421962680838
574,Matej,Petras,6,M,421997763281
575,Gabriela,Barabasova,81,F,421936155012
576,Marek,Kysel,22,M,421936148606
577,Jozef,Stepanek,13,M,421945857312
578,Marek,Stano,48,M,421997670472
579,Peter,Povazanec,39,M,421920184638
580,Daniel,Dzavan,83,M,421943384574
581,Peter,Chreno,60,M,421936050277
582,Alexander,Halupka,78,M,421943496660
583,Matej,Zak,86,M,421915129327
584,Jozef,Magat,42,M,421995628390
585,Robert,Kubenko,85,M,421928665437
586,Miroslava,Kasprisinova,54,F,421997910630
587,Ingrid,Fillnerova,67,F,421954622339
588,Jan,Misura,69,M,421972653753
589,Martin,Skuta,40,M,421958108609
590,Stefan,Hnojcik,65,M,421942530958
591,Michal,Piatka,8,M,421973528606
592,Vladimir,Bley,54,M,421997673246
593,Michal,Srnka,17,M,421931467696
594,Matus,Mesko,32,M,421921201054
595,Tomas,Bihari,43,M,421947767123
596,Robert,Lassak,44,M,421992787639
597,Pavel,Dvorak,73,M,421995196348
598,Igor,Cubon,20,M,421985367032
599,Lukas,Hareznik,51,M,421914884012
600,Pavol,Macek,85,M,421951787037
601,Jozef,Vanco,27,M,421915184156
602,Eva,Polakova,8,F,421967986625
603,Michal,Siman,65,M,421934658342
604,Jaroslav,Kopun,68,M,421936961796
605,Miloslav,Schmiester,71,M,421914298550
606,Ivan,Durcak,64,M,421911256827
607,Jan,Petrak,24,M,421971394302
608,Peter,Kostolny,38,M,421984853015
609,Juraj,Kulik,20,M,421948656566
610,Juraj,Martinka,67,M,421975201582
611,Juraj,Stevuska,48,M,421928669034
612,Jozef,Rolcek,46,M,421965334338
613,Martin,Koci,24,M,421948129851
614,Mariana,Fetkova,32,F,421922045965
615,Ladislav,Ondrejas,41,M,421984935897
616,Martin,Lesko,72,M,421910586409
617,Katarina,Vanova,39,F,421919830605
618,Miloslav,Kucera,73,M,421998277514
619,Jan,Nemcek,57,M,421923356180
620,Lukas,Preto,72,M,421981933432
621,Zuzana,Dekretova,17,F,421982260828
622,Milan,Jagrik,45,M,421964479701
623,Juraj,Englart,52,M,421993660108
624,Zdenko,Fric,13,M,421971428275
625,Frantisek,Janik,5,M,421944839497
626,Martin,Fabo,41,M,421968897680
627,Michal,Tomis,72,M,421957517499
628,Martin,Kalavsky,12,M,421911037393
629,Jitka,Kostialova,23,F,421985526645
630,Miroslav,Hugan,42,M,421982039572
631,Martin,Jurosko,17,M,421916263273
632,Jaroslava,Blanarova,37,F,421932140822
633,Erika,Vecerkova,53,F,421943146424
634,Zuzana,Lapinova,15,F,421942945823
635,Michal,Cajkovic,61,M,421931222711
636,Andrea,Hedvigova,41,F,421953031361
637,Peter,Kriska,53,M,421947440405
638,Michal,Grmela,20,M,421992860852
639,Peter,Sanko,77,M,421978636994
640,Bretislav,Barysz,15,M,421913340022
641,Jozef,Sedliacek,31,M,421997534758
642,Pavol,Novosad,25,M,421929781689
643,Ladislav,Jakubek,26,M,421934352203
644,Peter,Dostal,61,M,421981234734
645,Jan,Milco,8,M,421940493619
646,Matej,Svelan,45,M,421972380100
647,Juraj,Matoulek,36,M,421942404758
648,Miroslav,Nota,53,M,421975690143
649,Pavol,Bartos,16,M,421974228224
650,Richard,Tomcan,11,M,421974902809
651,Zdenko,Vavro,27,M,421932538164
652,Peter,Marko,87,M,421918109906
653,Silvia,Cernanova,62,F,421997049217
654,Ladislav,Daniska,14,M,421942628357
655,Juraj,Patsch,8,M,421982345934
656,Barbora,Falatkova,28,F,421920062072
657,Robert,Radosovsky,46,M,421938974895
658,Dusan,Durkot,47,M,421984836533
659,Jan,Pechacek,77,M,421968784573
660,Miroslava,Kominkova,4,F,421920994760
661,Erik,Hauer,16,M,421989664902
662,Marian,Bielik,38,M,421917074117
663,Martin,Kubincanek,71,M,421931505306
664,Peter,Peniak,69,M,421977076604
665,Radomir,Knaze,78,M,421969155283
666,Josef,Gold,19,M,421997467457
667,Michal,Vyboh,84,M,421919479799
668,Karol,Martvon,73,M,421987805937
669,Michal,Pavlik,49,M,421974011024
670,Michal,Bartek,28,M,421987720627
671,Gabriel,Slauka,83,M,421985144164
672,Vratko,Roob,67,M,421943541654
673,Zuzana,Holla,9,F,421995559943
674,Juraj,Kubenko,80,M,421937027364
675,Roman,Benko,43,M,421955858910
676,Jana,Klackova,21,F,421916829412
677,Jaroslav,Straka,87,M,421984970924
678,Dana,Bencikova,85,F,421930404053
679,Luboslav,Trubacik,62,M,421947469371
680,Vladimir,Macek,17,M,421942480572
681,Martin,Boka,48,M,421927426303
682,Peter,Paluch,9,M,421982008228
683,Vladimir,Pitel,9,M,421910927604
684,Michal,Antal,81,M,421987849625
685,Jozef,Simek,52,M,421997905943
686,Milos,Simun,22,M,421918926143
687,Peter,Sikora,61,M,421974127993
688,Edita,Jancuskova,10,F,421980640838
689,Martin,Herchl,58,M,421927238270
690,Jaroslav,Marianek,48,M,421946204721
691,Martin,Polomsky,42,M,421977202984
692,Radovan,Schwarcz,66,M,421940190422
693,Josef,Mackovcin,55,M,421975419007
694,Anna,Balazsova,58,F,421947656743
695,Peter,Ziak,80,M,421948134529
696,Pavla,Balaziova,20,F,421910656407
697,Zuzana,Jarosova,41,F,421947704754
698,Juraj,Puskar,21,M,421934610259
699,Slavomir,Dlugos,44,M,421993194320
700,Maximilan,Lopusan,53,M,421955333723
701,Peter,Timkanic,70,M,421984794187
702,Jana,Bencurikova,30,F,421920858790
703,Michal,Zifcak,30,M,421959947051
704,Juraj,Varga,21,M,421936447653
705,Rastislav,Malcho,87,M,421951227933
706,Zuzana,Janacikova,66,F,421979682073
707,Robert,Kaspar,18,M,421976039709
708,Dusan,Panak,60,M,421971460347
709,Jozef,Pristic,9,M,421953669005
710,Denisa,Dlugosova,66,F,421981560444
711,Jan,Vilcek,41,M,421963259567
712,Slavo,Kurdaj,5,M,421950911723
713,Dagmar,Hulinova,52,F,421953638320
714,Martin,Duriga,83,M,421920856054
715,Rudolf,Urbanovsky,82,M,421995741167
716,Henrieta,Kadasiova,65,F,421975879415
717,Pavol,Platko,56,M,421940272371
718,Andrea,Danisova,43,F,421962948009
719,Dagmar,Kubinciakova,75,F,421992172710
720,Maria,Urbanova,46,F,421920450088
721,Milan,Hrabovec,64,M,421934011072
722,Vlastimil,Caso,36,M,421925505461
723,Miroslav,Divinsky,50,M,421992189234
724,Peter,Sisinkova,14,M,421959782785
725,Milan,Blaho,83,M,421970019533
726,Marek,Sustek,74,M,421925135765
727,Jan,Manur,83,M,421933858429
728,Libor,Sivak,46,M,421999413952
729,Igor,Spiroch,11,M,421917717542
730,Martin,Stasinka,84,M,421919132897
731,Ladislav,Kubala,71,M,421936269052
732,Lukas,Roznovsky,68,M,421912710342
733,Branislav,Sulgan,26,M,421929249250
734,Ladislav,Balaz,89,M,421964787298
735,Tomas,Mestanek,34,M,421956783365
736,Dana,Hosalova,46,F,421918453141
737,Emil,Komar,71,M,421977701754
738,Tomas,Baculak,24,M,421955552827
739,Michal,Jany,51,M,421949167968
740,Eduard,Hriadel,58,M,421924062744
741,Martin,Haluska,84,M,421992110799
742,Katarina,Homolova,13,F,421940068121
743,Martin,Zelina,11,M,421993315439
744,Martin,Hutira,21,M,421999276189
745,Julius,Smelko,42,M,421938516723
746,Michal,Parso,34,M,421976133200
747,Peter,Haverl,41,M,421910224583
748,Miluse,Francekova,21,F,421982136477
749,Jan,Pataky,11,M,421990360143
750,Mikulas,Babuliak,66,M,421915886801
751,Jan,Repcik,63,M,421987043106
752,Milos,Marko,15,M,421950117374
753,Peter,Tabacek,54,M,421972751993
754,Jozef,Radik,4,M,421974928705
755,Tomas,Holdos,64,M,421933746266
756,Radovan,Vnencak,64,M,421913875081
757,Tomas,Lonc,15,M,421958695505
758,Peter,Golias,24,M,421928418454
759,Ivan,Gdovec,64,M,421954947550
760,Eva,Thomkova,8,F,421936214092
761,Peter,Kupka,60,M,421910938874
762,Jan,Harakal,86,M,421998058975
763,Milan,Marko,38,M,421966813350
764,Jan,Gardelka,31,M,421937496050
765,Peter,Bernat,65,M,421942445966
766,Martina,Thomkova,72,F,421960860345
767,Eva,Gajdosikova,47,F,421916021979
768,Milan,Marek,34,M,421987140139
769,Peter,Kasagranda,18,M,421929283861
770,Jaroslav,Kelcik,43,M,421977662890
771,Jakub,Ivan,34,M,421996293539
772,Frantisek,Selep,51,M,421986540842
773,Rudolf,Sabik,52,M,421926588340
774,Peter,Potecky,83,M,421942235304
775,Jan,Podstavek,64,M,421951116941
776,Alena,Parevova,16,F,421926463605
777,Tomas,Cerny,67,M,421918044463
778,Lubomir,Caban,87,M,421996050214
779,Edgar,Lepies,32,M,421925360617
780,Vladimir,Znasik,5,M,421951705762
781,Martin,Niepel,51,M,421981303868
782,Rudolf,Jolov,56,M,421921689539
783,Petra,Segielova,58,F,421977433343
784,Milan,Lesensky,61,M,421992588001
785,Vladimir,Lasut,85,M,421984903323
786,Vladislav,Hanuliak,46,M,421952965736
787,Kristina,Sumajova,43,F,421928972117
788,Jozef,Panak,37,M,421922175570
789,Peter,Jezek,23,M,421935069931
790,Michal,Littva,8,M,421915984138
791,Matej,Marton,50,M,421936888253
792,Stefan,Cernansky,42,M,421965576447
793,Michal,Mikolas,21,M,421968002558
794,Jozef,Chrastina,86,M,421925674288
795,Barbora,Simkova,86,F,421993772238
796,Milan,Nosko,60,M,421952391028
797,Martina,Uherkovichova,81,F,421928633431
798,Pavel,Benikovsky,54,M,421917150760
799,Mario,Krnac,52,M,421995339136
800,Jakub,Jantek,56,M,421921944470
801,Jozef,Grauzel,74,M,421958032553
802,Zdenko,Formanek,72,M,421914131760
803,Du?an,Kohut,68,M,421916102736
804,Slavka,Berkesova,60,F,421937380691
805,Veselina,Gregorova,59,F,421940868082
806,Peter,Kacmar,37,M,421979618770
807,Zbynek,Nagaj,28,M,421959971930
808,Pavol,Buday,31,M,421980336715
809,Katarina,Skodova,88,F,421986730866
810,Jaroslav,Borsc,6,M,421988837661
811,Tomas,Cemes,65,M,421911641684
812,Johanna,Hatalova,62,F,421951909926
813,Peter,Jancek,77,M,421966741373
814,Branislav,Grega,32,M,421983061375
815,Milan,Saga,65,M,421951943873
816,Pavel,Chobot,56,M,421971847367
817,Roman,Uhel,42,M,421930210789
818,Peter,Galo,77,M,421978343590
819,Elena,Moravikova,65,F,421916391963
820,Ladislav,Lodnan,85,M,421977681720
821,Igor,Gregus,77,M,421912490466
822,Peter,Krajca,8,M,421965734802
823,Martina,Svorkova,73,F,421919374610
824,Dusan,Smolka,35,M,421911653738
825,Lukas,Brutenic,40,M,421918176085
826,Jan,Rusnak,30,M,421942389786
827,Marcel,Hromada,21,M,421976509656
828,Tomas,Dzavan,44,M,421945289017
829,Tomas,Harsanik,47,M,421945629820
830,Eva,Brodnanska,26,F,421977675061
831,Martin,Szabo,69,M,421957211785
832,Branislav,Mikula,52,M,421980578641
833,Milan,Bozek,69,M,421959180558
834,Michal,Suchy,10,M,421927249480
835,Lubos,Placek,61,M,421919585333
836,Patrik,Morocz,20,M,421962814106
837,Lubos,Siska,4,M,421959106896
838,Branislav,Komacka,82,M,421986530912
839,Cudzinec,Cudzi,89,M,421990022704
840,Zdenko,Cisarik,84,M,421966931797
841,Maros,Vizickanic,48,M,421955343766
842,Andrej,Hudec,19,M,421942206789
843,Pavol,Tomcik,9,M,421913872577
844,Ondrej,Mores,11,M,421967082323
845,Peter,Svalec,37,M,421945383908
846,Michal,Bace,26,M,421941732094
847,Michal,Brezansky,8,M,421913622266
848,Peter,Orkuty,60,M,421977000145
849,Jan,Truhlik,73,M,421987638550
850,Andrea,Sklenkova,61,F,421929269205
851,Maros,Pavela,55,M,421913503674
852,Michal,Krizansky,68,M,421922412619
853,Michal,Duraj,59,M,421978849118
854,Roman,Skorvanek,35,M,421919475076
855,Viktoria,Chovancak,87,M,421953602291
856,Matej,Hlozny,24,M,421951804760
857,Jan,Zitnan,12,M,421942349832
858,Miroslav,Marcok,86,M,421924018885
859,Ingrid,Hlinkova,14,F,421918710435
860,Roman,Boldys,17,M,421990574847
861,Róbert,Michalinec,59,M,null
862,Koloman,Zabovsky,7,M,421948400866
863,Martin,Makovnik,80,M,421919629862
864,Bohdan,Halanda,68,M,421938168593
865,Jozef,Pirek,12,M,421936935676
866,Sebastian,Vlzak,37,M,421931465288
867,Jozef,Novak,78,M,421995875369
868,Ivan,Kovac,77,M,421964207490
869,Alzbeta,Skalova,25,F,421940078073
870,Andrej,Ertel,64,M,421939067597
871,David,Antal,50,M,421985510114
872,Tomas,Duc Ngo,87,M,421955962537
873,Ivana,Krncanova,6,F,421946256780
874,Maria,Szilagyiova,70,F,421914457517
875,Jan,Kovar,6,M,421989198080
876,Helena,Snircova,24,F,421949640887
877,Lubomir,Kacerik,30,M,421945700660
878,Marian,Fekula,78,M,421938322974
879,Miroslav,Slancik,6,M,421982833871
880,Bronislava,Kyselova,23,F,421970721016
881,Kamila,Pristicova,88,F,421912527652
882,Tomas,Cabadaj,73,M,421915125630
883,Miroslav,Haronik,23,M,421947210334
884,Martin,Vecere,17,M,421934130960
885,Lubomir,Jarabak,58,M,421963175152
886,Jozef,Psenak,66,M,421997463750
887,Andrej,Bolemant,73,M,421934963744
888,Ivana,Fryza,78,F,421999783650
889,Jan,Madeja,6,M,421930287193
890,Marek,Hrasna,71,M,421955985869
891,Marian,Weis,34,M,421975861814
892,Monika,Gallova,60,F,421994298345
893,Katarina,Labikova,86,F,421988001298
894,Miroslav,Krafcik,79,M,421937336781
895,Juraj,Konecny,63,M,421982054173
896,Jana,Pisova,57,F,421966979249
897,Andrej,Holubcik,52,M,421964285450
898,Peter,Stanislav,84,M,421946740336
899,Martin,Bakos,85,M,421987679142
900,Katarina,Hruskova,58,F,421988853541
901,Jan,Janco,87,M,421950452402
902,Andrej,Pritula,55,M,421943906765
903,Dusan,Kuchta,57,M,421913226487
904,Marek,Martinec,76,M,421973420683
905,Zdenko,Skladanyi,42,M,421915488045
906,Gabriela,Vaculova,58,F,421929895370
907,Lenka,Drgonova,89,F,421941925620
908,Pavol,Hrvol,86,M,421982863001
909,Jan,Mesiarik,24,M,421981393662
910,Marian,Minar,4,M,421941912375
911,Radoslav,Majzlan,44,M,421910126280
912,Eva,Hudekova,10,F,421930152962
913,Martin,Sipek,69,M,421954290411
914,Peter,Brablec,33,M,421949238280
915,Pavel,Buchnicek,30,M,421968653493
916,Jan,Habalcik,28,M,421971325381
917,Peter,Zon,70,M,421960287440
918,Marek,Soltys,63,M,421944610174
919,Jan,Konvit,57,M,421912546478
920,Zuzana,Svantnerova,15,F,421936624509
921,Katarina,Krockova,19,F,421983195760
922,Lubos,Casano,22,M,421963005555
923,Ivan,Skovajsa,48,M,421919396980
924,Sylvia,Cimerakova,22,F,421929996271
925,Dana,Konecna,53,F,421919348362
926,Robert,Ryban,23,M,421962910212
927,Stanislav,Fekiac,54,M,421961208663
928,Mario,Zacik,55,M,421942125441
929,Jan,Nado,64,M,421912854670
930,Richard,Jakabovic,87,M,421940861112
931,Frantisek,Hornak,79,M,421974135410
932,Martin,Kamenistak,28,M,421916915049
933,Pavol,Mikula,43,M,421995137888
934,Tomas,Koncko,59,M,421947322318
935,Anna,Patajova,10,F,421916731351
936,Xiaodong,Sevcik,40,M,421951049765
937,Valeria,Jurikova,42,F,421923581804
938,Milan,Cizmar,22,M,421941396253
939,Branislav,Magerciak,13,M,421945797843
940,Jozef,Kurimsky,78,M,421913563596
941,Lubomir,Hruska,67,M,421967379006
942,Jan,Surman,27,M,421994540739
943,Marek,Behan,85,M,421925712004
