840607/8010,01001,Marek,Hrasna,Borova 3345/37,+421955985869,Marek.Hrasna1483@gmail.com
830512/7952,02354,Tomas,Korycan,Stred 454,+421951927927,Tomas.Korycan1062@gmail.com
800610/7197,02201,Tomas,Liptak,M.R.Stefanika 2556,+421918341880,Tomas.Liptak7686@gmail.com
830223/6525,01007,Lukas,Kohut,Platanova 5,+421988706326,Lukas.Kohut7273@gmail.com
840611/7247,09303,Petr,Kapitan,Zimna 821,+421967276311,Petr.Kapitan9185@gmail.com
860429/8582,01313,Ernest,Cerven,Hlavna 31,+421948796570,Ernest.Cerven306@gmail.com
875512/7821,02201,Jana,Janickova,Rieka 852,+421919638878,Jana.Janickova7502@gmail.com
875408/8398,03861,Katarina,Demeterova,Lipovec 38,+421996189852,Katarina.Demeterova7674@gmail.com
870821/8673,09101,Milos,Nociar,Puskinova 1154/23,+421925025805,Milos.Nociar3827@gmail.com
860325/7905,03853,Dusan,Kovacik,Cervenej armady 12,+421917813538,Dusan.Kovacik5341@gmail.com
875406/9643,97242,Eva,Ralbovska,Podhradie 164,+421924641849,Eva.Ralbovska1096@gmail.com
885202/8284,03401,Jitka,Torbikova,Bystricka cesta 26,+421991071049,Jitka.Torbikova1973@gmail.com
821003/6758,03301,Miroslav,Ivanic,Sturova 728/19,+421996717664,Miroslav.Ivanic8882@gmail.com
845327/9406,92101,Olga,Kocurova,Zahradna 3,+421924590886,Olga.Kocurova7938@gmail.com
885525/8731,95501,Viktorie,Szabova,Stummerova 379/30,+421956694420,Viktorie.Szabova1353@gmail.com
550720/0001,94162,Tomas,Kopilec,275,+421940776529,Tomas.Kopilec7544@gmail.com
880110/7909,02601,Dusan,Bistut,Pucov 78,+421987720749,Dusan.Bistut6394@gmail.com
865801/8347,95501,Alena,Koscova,Clementisova 1997/11,+421946163677,Alena.Koscova9151@gmail.com
850831/8412,97251,Juraj,Strycek,Okruzna 11/26,+421950098155,Juraj.Strycek3003@gmail.com
880401/8003,04022,Andrej,Straka,Postupimska 31,+421984349875,Andrej.Straka7996@gmail.com
860518/9318,95617,Vladimir,Benus,Zahradna 45,+421922689431,Vladimir.Benus5937@gmail.com
815924/7767,01001,Katarina,Misejkova,Svermova 3,+421915998379,Katarina.Misejkova2670@gmail.com
840319/8122,03401,Rastislav,Bruncko,Za Drahou 27,+421986138621,Rastislav.Bruncko4635@gmail.com
831128/8491,56002,Jakub,Ivan,Riegrova 201,+421996293539,Jakub.Ivan34@gmail.com
845928/8101,90801,Iveta,Puchyova,Bratislavska 398,+421946413308,Iveta.Puchyova3129@gmail.com
840826/6537,04801,Branislav,Hyben,Bohunovo 104,+421934088741,Branislav.Hyben3594@gmail.com
840529/7516,97101,Anton,Hrnko,Dlha 6/3,+421915378022,Anton.Hrnko2955@gmail.com
830810/7753,05201,Roman,Valo,Topolova 7/2,+421993779602,Roman.Valo4744@gmail.com
831101/7913,95632,Viliam,Tvrdy,221,+421913306882,Viliam.Tvrdy6279@gmail.com
840721/7016,01007,Timotej,Valient,Osikova 12,+421991020698,Timotej.Valient6114@gmail.com
840402/7753,01001,Miroslav,Tocek,Suvorovova 26,+421991369207,Miroslav.Tocek2164@gmail.com
830703/8432,01315,Tomas,Balas,486,+421953373926,Tomas.Balas4999@gmail.com
530624/0001,97217,Peter,Miculkova,Bojnicka cesta 594/3,+421960232398,Peter.Miculkova8328@gmail.com
831017/7887,97401,Radovan,Sagat,Polna 19,+421995132129,Radovan.Sagat5525@gmail.com
840127/6576,91501,Peter,Smatana,Karpatska 3,+421914561951,Peter.Smatana7836@gmail.com
840524/7917,03401,Boris,Fuska,V.Srobara 2/32,+421961047385,Boris.Fuska3079@gmail.com
851127/6851,01001,Milos,Zapach,Borova 29,+421997889060,Milos.Zapach1534@gmail.com
791212/8092,95201,Tomas,Kager,Zitava 1401/11,+421982119455,Tomas.Kager86@gmail.com
786026/8284,03101,Gabriela,Pleskova,Kokavcova 7,+421961591683,Gabriela.Pleskova8595@gmail.com
791128/7758,01001,Peter,Marunciak,Borova 1,+421928076310,Peter.Marunciak3680@gmail.com
780627/7556,03901,Jozef,Subjak,Druzstevna 612/4,+421928114122,Jozef.Subjak4297@gmail.com
791205/7483,01841,Vladimir,Kubacka,Pod hakom 1093/74-14,+421923805031,Vladimir.Kubacka5785@gmail.com
795927/7392,97401,Stanislava,Kosova,Tatranska 65,+421948782329,Stanislava.Kosova2728@gmail.com
805320/7613,03483,Dasa,Krcmarikova,Liptovsky Michal 81,+421930607066,Dasa.Krcmarikova9002@gmail.com
790412/4547,36006,Miroslav,Kelcik,Zavodni 16,+421934075480,Miroslav.Kelcik3020@gmail.com
790810/8417,94501,Martin,Hrubos,Biskupa Kiralya 25/4,+421957406364,Martin.Hrubos3496@gmail.com
610603/0000,25268,Jozef,Budvesel,35,+421956515926,Jozef.Budvesel3080@gmail.com
625312/2317,91101,Miriam,Balaziova,Pred Polom 12/12,+421936969667,Miriam.Balaziova6990@gmail.com
820518/7903,01001,Koloman,Zabovsky,Buricka 16,+421948400866,Koloman.Zabovsky125@gmail.com
810111/8113,01362,Michal,Drugaj,307,+421983774851,Michal.Drugaj8965@gmail.com
805301/8336,97101,Hana,Durisova,Janosikova 19,+421932262279,Hana.Durisova5259@gmail.com
810428/8511,97101,Roman,Moravansky,L.Ondrejova 38/14,+421938026008,Roman.Moravansky3810@gmail.com
801106/8098,97400,Michal,Kampa,ul.CSA 17,+421951976125,Michal.Kampa689@gmail.com
530310/0001,01001,Martin,Benicky,30.aprila 24,+421943129979,Martin.Benicky6329@gmail.com
531117/0000,92101,Michal,Sismic,M.Bela 22,+421923962279,Michal.Sismic1317@gmail.com
520620/0001,94302,Robert,Zahradnik,3,+421985834507,Robert.Zahradnik2379@gmail.com
510614/0001,91626,Roman,Oros,67,+421915198443,Roman.Oros536@gmail.com
530925/0001,96681,Erik,Kysela,F.Krala 39/39,+421927108745,Erik.Kysela3349@gmail.com
555608/0001,03401,Jana,Jackova,Ivana Houdeka 26,+421954038991,Jana.Jackova7108@gmail.com
545918/0001,91101,Katarina,Sulekova,I. Kraska 8,+421946024694,Katarina.Sulekova8255@gmail.com
830423/6787,96206,Michal,Tomanik,Komarnanska 377,+421922144625,Michal.Tomanik4726@gmail.com
740306/7595,97401,Branislav,Ilcik,Gerlachovska 11,+421991204397,Branislav.Ilcik5674@gmail.com
741009/6760,97101,Oto,Jarosciak,Clementisa 43/4,+421918263532,Oto.Jarosciak8667@gmail.com
740921/7926,01004,Matus,Rusin,6,+421910637068,Matus.Rusin4031@gmail.com
720707/6525,02952,Radomir,Zdarsky,285,+421924942428,Radomir.Zdarsky6209@gmail.com
730726/7990,02955,Martin,Herchel,386,+421991481045,Martin.Herchel8205@gmail.com
725423/9344,01001,Jana,Megova,Zvolenska 2/97,+421944705517,Jana.Megova5121@gmail.com
736103/9510,08205,Petra,Segielova,Brestov 72,+421977433343,Petra.Segielova6676@gmail.com
730106/7785,93584,Andrej,Kalina,11,+421954887826,Andrej.Kalina5214@gmail.com
815903/7755,02204,Zuzana,Purdekova,Okruzna - u Hluska,+421929042150,Zuzana.Purdekova5859@gmail.com
810729/7990,03601,Stanislav,Novak,Matusa Dulu 46,+421946412048,Stanislav.Novak715@gmail.com
810911/7170,92001,Daniela,Drgan,Michalska 6,+421922448638,Daniela.Drgan3252@gmail.com
801204/7263,02755,Jaroslav,Decky,c. 68,+421942010108,Jaroslav.Decky7167@gmail.com
771022/7690,03601,Rastislav,Kysel,Devinska 17,+421971618900,Rastislav.Kysel61@gmail.com
751129/9411,03822,Robert,Chrenak,58,+421911704796,Robert.Chrenak6998@gmail.com
755813/7620,61200,Andrea,Murinova,Domazlicka 2,+421957229710,Andrea.Murinova5615@gmail.com
730424/8435,95641,Jozef,Pristic,163,+421953669005,Jozef.Pristic7219@gmail.com
750105/6497,01401,Edvin,Hlatky,Hlinicka 22,+421951778453,Edvin.Hlatky3391@gmail.com
751208/9167,03491,Juraj,Klimo,Lubochna 239,+421945357979,Juraj.Klimo3184@gmail.com
755514/7908,03301,Flora,Slovakova,Celiny 700,+421980592298,Flora.Slovakova6323@gmail.com
731115/7689,04471,Milan,Sopoliga,563,+421972102506,Milan.Sopoliga2734@gmail.com
775930/8095,05951,Eva,Olejnikova,Allendeho 2767/36,+421950823670,Eva.Olejnikova5406@gmail.com
760830/7894,08253,Branislav,Petrovic,Petrovany 417,+421967958233,Branislav.Petrovic5918@gmail.com
770512/8442,04001,Anton,Sopusek,Amurska 8,+421991511254,Anton.Sopusek5564@gmail.com
781121/8283,01701,Jozef,Frlicka,Zakvasov 1528/38,+421961760742,Jozef.Frlicka4016@gmail.com
785924/8947,97901,Lubica,Barinova,Usiaka 5/34,+421992896145,Lubica.Barinova8938@gmail.com
770326/9079,02601,Milan,Vavro,M.Uhra 14,+421980422568,Milan.Vavro5385@gmail.com
776011/8465,97251,Valeria,Jurikova,1.maja 45,+421923581804,Valeria.Jurikova4905@gmail.com
755326/8272,97401,Pavla,Buchova,Tulska 19,+421927053606,Pavla.Buchova5868@gmail.com
791113/7487,97701,Michal,Holly,CSA 32,+421961632797,Michal.Holly1107@gmail.com
775228/8434,01001,Jarmila,Paskova,Platanova 26,+421961011416,Jarmila.Paskova5317@gmail.com
771106/8321,02744,Matus,Zavadil,I/119,+421996835419,Matus.Zavadil6511@gmail.com
771210/8085,05201,Libor,Jakubov,Hutnicka 3/32,+421940873558,Libor.Jakubov3695@gmail.com
771217/8441,02401,Vladimir,Nota,Revolucna 1171/111,+421924379775,Vladimir.Nota7784@gmail.com
770613/8484,07221,Jan,Ziak,Petrovce nad Laborco,+421984765396,Jan.Ziak5335@gmail.com
770911/7603,68601,Tomas,Backady,Na rybniku 979,+421937008803,Tomas.Backady1887@gmail.com
550724/0000,95301,Jozef,Makovic,Tribecska 1,+421981546036,Jozef.Makovic6651@gmail.com
700817/1181,01314,Peter,Priesol,378,+421921412405,Peter.Priesol485@gmail.com
770914/7996,02201,Tomas,Labaj,Bernolaka 2042,+421969709428,Tomas.Labaj439@gmail.com
841207/8092,05201,Peter,Cibulka,Dunajska 26,+421989360194,Peter.Cibulka9306@gmail.com
750317/8430,07101,Pavel,Kazik,Hviezdoslavova 48,+421920666007,Pavel.Kazik6056@gmail.com
765927/8495,01008,Biljana,Frankova,Fatranska 1/84,+421991005958,Biljana.Frankova8013@gmail.com
781110/6787,91101,Michal,Srnka,28.oktobra 33,+421931467696,Michal.Srnka6756@gmail.com
741130/8443,92701,Peter,Stromko,Hodza 18,+421914700227,Peter.Stromko6746@gmail.com
711207/8435,08001,Andrej,Simonovic,Prostejovska 89,+421937802548,Andrej.Simonovic378@gmail.com
715428/8438,97701,Alena,Cervenanska,Clementisova 4,+421950494140,Alena.Cervenanska9595@gmail.com
680626/0000,03495,Marian,Kriz,Sturova 720,+421986529855,Marian.Kriz7491@gmail.com
750722/7376,02341,Roman,Vavro,1064,+421935529988,Roman.Vavro330@gmail.com
750411/7907,02755,Peter,Vasek,Chlebnice 82,+421967870524,Peter.Vasek6133@gmail.com
745826/9313,02401,Marcela,Dolezalova,Clemetisova 1035/102,+421938731294,Marcela.Dolezalova4746@gmail.com
740606/8285,01001,Michal,Matusak,Gastanova 3083/38,+421921293496,Michal.Matusak2057@gmail.com
750209/8472,03401,Peter,Peniak,Pod Kalvariou 12,+421977076604,Peter.Peniak3700@gmail.com
750706/6787,97101,Milan,Duricek,Majerska 2/6,+421916016717,Milan.Duricek478@gmail.com
750304/6969,90501,Peter,Krempasky,Robotnicka 58,+421994821322,Peter.Krempasky4458@gmail.com
745815/8092,05801,Zlata,Mansouri,L.Svobodu 2604/43,+421962433226,Zlata.Mansouri326@gmail.com
770502/8496,01701,Milos,Tuharsky,SNP 1430/36,+421947925585,Milos.Tuharsky3079@gmail.com
731105/8370,03601,Michal,Pavlu,M.Galandu 4613/12,+421927338345,Michal.Pavlu4737@gmail.com
751010/7803,03211,Matus,Boron,Galovany c.35,+421992095693,Matus.Boron8052@gmail.com
930221/2786,03301,Tomas,Magic,Partizanska 270,+421928678293,Tomas.Magic170@gmail.com
740325/7499,01008,Martin,Vladar,Tulska 14,+421939334046,Martin.Vladar6518@gmail.com
740820/9910,91501,Jan,Urik,Skultetyho 2072/12,+421946670751,Jan.Urik6096@gmail.com
750329/4172,03853,Jozef,Plichtik,Mladeze 519/2,+421976432894,Jozef.Plichtik6809@gmail.com
670725/0000,95501,Leopold,Borovsky,Hviezdoslavova 2330,+421935453363,Leopold.Borovsky5837@gmail.com
740330/7912,03401,Igor,Hornik,I. Houdeka 51/13,+421929966399,Igor.Hornik4379@gmail.com
755908/7767,01701,Dasa,Vajsova,Zakvasov 1517/47,+421935069266,Dasa.Vajsova4459@gmail.com
720509/8494,92231,Roman,Borko,Radnovce 307,+421957093914,Roman.Borko7888@gmail.com
730904/8472,01001,Ivan,Simo,Kubinska 2,+421932479952,Ivan.Simo6270@gmail.com
741021/8695,03101,Petr,Wagner,Cedrova 490/3,+421937077631,Petr.Wagner1853@gmail.com
761103/7676,01008,Vladimir,Pisar,Fatranska 10,+421968823598,Vladimir.Pisar8424@gmail.com
741017/8369,97401,Milan,Mikula,Bernolakova 21,+421932259364,Milan.Mikula8210@gmail.com
735713/7513,91501,Viera,Jasikova,Dr.Markovica 8,+421973753515,Viera.Jasikova4735@gmail.com
710104/8427,05905,Peter,Piencak,257,+421998442226,Peter.Piencak5015@gmail.com
715206/5327,97101,Maria,Rusnakova,S.Kralika 13/21,+421956050009,Maria.Rusnakova3620@gmail.com
740930/7906,91451,Milan,Harcek,Podjavorinskej 174/1,+421978848510,Milan.Harcek578@gmail.com
765727/8277,92065,Pavla,Gancarcikova,286,+421978963367,Pavla.Gancarcikova6095@gmail.com
741129/7960,01851,Roman,Kacir,SKN 12/15,+421971652172,Roman.Kacir504@gmail.com
735414/7768,97251,Maria,Klimova,Robotnicka 24,+421930077361,Maria.Klimova573@gmail.com
750330/7482,01322,Miroslav,Marcok,Mlynska 813,+421924018885,Miroslav.Marcok4082@gmail.com
751219/8738,94078,Peter,Galo,G.Bethlena 32,+421981058851,Peter.Galo9670@gmail.com
740124/8965,03401,Petr,Mikula,Nam.Slobody 5,+421982723341,Petr.Mikula3453@gmail.com
750425/7794,03401,Miroslav,Borbas,Za drahou 10,+421954452251,Miroslav.Borbas4656@gmail.com
710602/7995,96900,Peter,Holy,Ucitelska 12,+421931134924,Peter.Holy8322@gmail.com
705920/3492,94615,Slavomira,Golska,Komarnanska 231,+421969378800,Slavomira.Golska7221@gmail.com
640613/0000,03601,Patrik,Vavrek,Gogolova 18,+421954402340,Patrik.Vavrek8461@gmail.com
705719/5310,95501,Jitka,Chomova,Krusovska 2302/52,+421938466040,Jitka.Chomova1594@gmail.com
675212/0000,03484,Jana,Horna,Stredny 497,+421966380037,Jana.Horna9158@gmail.com
650710/0000,01001,Jiri,Fasang,Gabajova 16/2613,+421954161461,Jiri.Fasang3085@gmail.com
691118/4643,73601,Tomas,Visnovsky,Delnicka 31,+421923817001,Tomas.Visnovsky9190@gmail.com
670204/0001,95176,Jozef,Psenak,null,+421997463750,Jozef.Psenak5030@gmail.com
705629/8381,97232,Andrea,Dolezelova,Lipnik 203,+421976503402,Andrea.Dolezelova490@gmail.com
695709/8478,95607,Marianna,Harmatova,Behynce 74,+421927402829,Marianna.Harmatova9067@gmail.com
770723/9551,01851,Vladimir,Svec,Kukucinova 309/13,+421953957838,Vladimir.Svec5015@gmail.com
771204/8949,03601,Radovan,Mihalcin,Jilimnickeho  25,+421955307889,Radovan.Mihalcin6789@gmail.com
760409/7226,07301,Peter,Benus,Gagarinova 19,+421927749785,Peter.Benus393@gmail.com
770624/7747,08212,Stefan,Pyszko,Trnkov 28,+421963479804,Stefan.Pyszko1088@gmail.com
751001/6734,02301,Martin,Jezercak,Michajka 1558,+421957768710,Martin.Jezercak1474@gmail.com
740618/7701,02401,Tomas,Kopernicky,Kukucinova 61,+421937742520,Tomas.Kopernicky4821@gmail.com
000214/7970,01361,Filip,Hnat,209,+421968814104,Filip.Hnat3681@gmail.com
766123/7078,98401,Renata,Masarykova,Podjavorinskej 5,+421927629030,Renata.Masarykova4760@gmail.com
730514/8433,01303,Miroslav,Hanula,Zeleznicna 396,+421941302838,Miroslav.Hanula8278@gmail.com
780903/7984,97401,Peter,Zajac,Moskovska 15,+421956944893,Peter.Zajac3913@gmail.com
760509/9062,05801,Milos,Kern,Podjavorinskej 3405/,+421997639959,Milos.Kern2569@gmail.com
750120/8110,96501,Ladislav,Kostra,Vansovej 12/72,+421992640309,Ladislav.Kostra8384@gmail.com
760102/6686,02001,Jaroslav,Kadacik,Komenskeho 16309,+421997262036,Jaroslav.Kadacik1948@gmail.com
760702/7780,03601,Jan,Kralik,Janosikova 21,+421960445595,Jan.Kralik8946@gmail.com
760719/8379,03601,Stefan,Lecko,Benkova 20/23,+421951163591,Stefan.Lecko9828@gmail.com
765323/7900,01001,Katarina,Matusikova,Stefanika 49,+421988661576,Katarina.Matusikova2964@gmail.com
765803/9345,03601,Jana,Bymova,Stefunku 2/62,+421986232613,Jana.Bymova9972@gmail.com
751222/7855,96501,Lukas,Berthier,Chrastenkova 15/41,+421923028038,Lukas.Berthier4320@gmail.com
771103/8456,05801,Marek,Bednar,Kvetnica  2458/9,+421988451984,Marek.Bednar2539@gmail.com
786004/7283,01008,Katarina,Michalikova,Gerlachovska 5,+421984804191,Katarina.Michalikova241@gmail.com
791124/7157,02201,Peter,Dorcik,L.Podjavorinskej 246,+421999437794,Peter.Dorcik6244@gmail.com
790627/7159,97217,Jan,Marko,Lipova 162/10,+421967749346,Jan.Marko2799@gmail.com
791122/7676,80000,Daniel,Weissensteiner,Mesacna 15,+421935564127,Daniel.Weissensteiner6864@gmail.com
781116/8123,08005,Ivan,Svec,Podjavorinskej 6,+421980620842,Ivan.Svec5012@gmail.com
770704/7667,03601,Milan,Ivanic,Ruppeldtova 4,+421977236810,Milan.Ivanic4933@gmail.com
801103/8002,01001,Rastislav,Simanek,Smrekova 4,+421990509954,Rastislav.Simanek7126@gmail.com
785515/9026,95801,Dana,Jancikova,Oktobrova 661/45,+421937541560,Dana.Jancikova1115@gmail.com
786202/8416,03601,Silvia,Stachova,Febr.vitazstva 74,+421977087746,Silvia.Stachova4579@gmail.com
770207/8461,01851,Dusan,Ondrus,Okruzna 87/597,+421972687741,Dusan.Ondrus639@gmail.com
780414/9067,02322,Branislav,Bim,Hlavice 1050,+421961635088,Branislav.Bim6545@gmail.com
780408/7764,01304,Marian,Vlk,163,+421912000486,Marian.Vlk4681@gmail.com
840127/5685,92101,Pavel,Juricek,Fandlyho 7,+421946482155,Pavel.Juricek3777@gmail.com
781118/8770,03401,Ludovit,Milistenfer,I.Houdeka 43/8,+421923035993,Ludovit.Milistenfer4529@gmail.com
761103/7973,03608,Ladislav,Kolcak,Palackeho 15,+421992278998,Ladislav.Kolcak5251@gmail.com
851231/9431,82102,Jozef,Valasek,Komarnicka 42,+421965990924,Jozef.Valasek270@gmail.com
841004/7184,03601,Jan,Prantl,Holubyho 50/4,+421955015619,Jan.Prantl3415@gmail.com
841005/8096,03481,Andrej,Polak,Liskova 569,+421950724612,Andrej.Polak1632@gmail.com
850119/9421,95144,Jan,Konar,810,+421970422691,Jan.Konar2577@gmail.com
850203/7907,01311,Tomas,Gira,Lucanska 168/39,+421994915321,Tomas.Gira7028@gmail.com
860316/8013,01001,Michal,Pudis,Lichardova 7,+421940589015,Michal.Pudis7165@gmail.com
850319/7428,97401,Vladimir,Slomkowski,Tulska 113,+421971949757,Vladimir.Slomkowski4550@gmail.com
841223/7064,01323,Michal,Kacian,782,+421964665652,Michal.Kacian7633@gmail.com
830610/8085,01001,Michal,Polacek,Lichardova 15,+421918504821,Michal.Polacek6193@gmail.com
830211/7230,94901,Josef,Bartos,Andreja Hlinku 11,+421977901058,Josef.Bartos5435@gmail.com
831014/7978,75000,Tibor,Kovac,Dvorakova 11,+421915513629,Tibor.Kovac7184@gmail.com
830117/7753,73997,Marek,Hallo,141,+421917798087,Marek.Hallo8938@gmail.com
820422/7130,03601,Michal,Kovac,Bazovskeho 1,+421974999989,Michal.Kovac2364@gmail.com
820531/7989,08222,Martin,Berka,Ostrovany 133,+421946172375,Martin.Berka1385@gmail.com
830510/7690,97223,Robert,Bencik,Stura 35/30,+421916979121,Robert.Bencik5558@gmail.com
830401/9350,01701,Stanislav,Hvizdak,SNP 1457/75,+421982460232,Stanislav.Hvizdak9060@gmail.com
851209/8760,06401,Vladimir,Czetner,Zimna 24,+421974223714,Vladimir.Czetner2848@gmail.com
860426/9234,01355,Miroslav,Masar,603,+421985860474,Miroslav.Masar1995@gmail.com
870721/7981,01813,Jozef,Balak,Papradno 538,+421969102885,Jozef.Balak5658@gmail.com
860223/9459,01851,Martin,Cernacek,Jilemnickeho 28/11-3,+421997347451,Martin.Cernacek2494@gmail.com
870830/8026,96201,Vladimir,Zambor,Vansovej 58,+421983304292,Vladimir.Zambor852@gmail.com
850321/8581,01008,Maros,Svec,J.Vojtassaka 10,+421925718726,Maros.Svec3848@gmail.com
860602/7848,92001,Tomas,Laurincik,Zavalie 3,+421956709038,Tomas.Laurincik1811@gmail.com
860903/7228,02801,Patrik,Burdiak,Mieru 960,+421947618529,Patrik.Burdiak1167@gmail.com
835720/7892,03101,Zuzana,Chovanova,Nabrezie IV.aprila 1,+421917890706,Zuzana.Chovanova1597@gmail.com
845829/8420,02356,Marianna,Bereznaninova,Cierne 189,+421992921679,Marianna.Bereznaninova2060@gmail.com
830923/7970,92101,Michal,Berzak,Bazovskeho 4854/45,+421925433686,Michal.Berzak8@gmail.com
855607/8388,95501,Barbara,Maruniakova,D.Jurkovica 2419,+421947718562,Barbara.Maruniakova3443@gmail.com
830416/9170,01302,Martin,Mydliar,237,+421933719570,Martin.Mydliar9019@gmail.com
840321/8472,03483,Peter,Petricek,c. 44,+421953214422,Peter.Petricek5299@gmail.com
840521/7326,02001,Radek,Troscak,Okruzma 1422/14,+421974722586,Radek.Troscak4764@gmail.com
840317/7772,06401,Juraj,Straka,Mierova 74,+421924759140,Juraj.Straka6570@gmail.com
840623/8456,05201,Matus,Brezani,Letecka 13,+421998897615,Matus.Brezani1827@gmail.com
840520/7591,01008,Milan,Sipos,Cernovska 10/35,+421992460272,Milan.Sipos3449@gmail.com
831103/7768,01812,Ivan,Hornak,219 - Stupne,+421911888200,Ivan.Hornak5778@gmail.com
830517/9509,97211,Jozef,Andelek,41,+421911162036,Jozef.Andelek9088@gmail.com
840713/0000,01361,Martin,Istok,511,+421973426086,Martin.Istok9290@gmail.com
830612/9458,03401,Peter,Vilimek,Bystricka cesta 38/3,+421993557854,Peter.Vilimek5801@gmail.com
851007/8104,07701,Milan,Zavacky,Hunyadiho,+421990963868,Milan.Zavacky5045@gmail.com
855420/8058,06781,Lenka,Karpisova,72/43,+421910957781,Lenka.Karpisova8098@gmail.com
840926/7504,03492,Tomas,Murgas,306,+421945669562,Tomas.Murgas3232@gmail.com
845918/6076,97251,Lucia,Petruskova,29.augusta 29/2,+421941023411,Lucia.Petruskova2490@gmail.com
830313/8415,99107,Matej,Halko,Opatovska Nova Ves 2,+421960105432,Matej.Halko2241@gmail.com
830421/8131,05201,Miroslav,Torda,Duklianska 54/24,+421932545966,Miroslav.Torda9770@gmail.com
840922/8014,01008,Michal,Majer,Dobsinskeho 6,+421926824458,Michal.Majer3230@gmail.com
841211/7186,03401,Miroslav,Pucek,Plavisko 146,+421975665157,Miroslav.Pucek3758@gmail.com
845916/8168,92101,Blanka,Kubickova,Partizanska 6,+421913815573,Blanka.Kubickova1345@gmail.com
830324/7887,97101,Peter,Stelbasky,Razusa 40/10,+421991595920,Peter.Stelbasky8021@gmail.com
830325/9382,01701,Martin,Bobovsky,Lanska 928/7-40,+421934126253,Martin.Bobovsky908@gmail.com
840606/7230,03861,Miroslav,Nota,Nabrezna 18/29,+421975690143,Miroslav.Nota5399@gmail.com
840128/7796,97101,Ivan,Bombara,Clementisa 55/7,+421978313846,Ivan.Bombara4308@gmail.com
850513/8598,03802,Marek,Mikusik,Turcianske Jasenovo,+421912314424,Marek.Mikusik7923@gmail.com
850730/7919,97101,Pavol,Ziak,SNP 8/1nska8,+421918003001,Pavol.Ziak8496@gmail.com
715905/8676,07204,Sona,Moresova,Banovce nad Ondavou,+421980772290,Sona.Moresova710@gmail.com
850517/8737,02001,Ladislav,Bires,Chmelinec 1416-16/7,+421955493704,Ladislav.Bires4296@gmail.com
851006/0000,03601,Michal,Humaj,Jilemnickeho 11,+421923881611,Michal.Humaj6598@gmail.com
851204/7940,94051,Miroslav,Kapusniak,Vansovej 6,+421930282052,Miroslav.Kapusniak8247@gmail.com
850324/0000,97101,Dominik,Planka,Hrabova 377/21,+421980116541,Dominik.Planka2758@gmail.com
860808/8060,02601,Adam,Borot,Matuskova 1640/14,+421973061720,Adam.Borot4144@gmail.com
851010/9762,02951,Ondrej,Mores,Tapesovo 34,+421967082323,Ondrej.Mores1746@gmail.com
840709/7259,95853,Dusan,Bitara,Nitrianska 404,+421955524389,Dusan.Bitara6457@gmail.com
841126/7799,01701,Jan,Moravcik,SNP 1467/105-5,+421974878117,Jan.Moravcik633@gmail.com
850204/8060,03841,Michal,Sebosik,102,+421974119697,Michal.Sebosik9194@gmail.com
850426/7706,97652,Michal,Pavlik,Kram 1356,+421974011024,Michal.Pavlik9727@gmail.com
840204/8424,95151,Rastislav,Guman,Hlavna 79,+421911798786,Rastislav.Guman6582@gmail.com
840726/8496,95144,Jozef,Carvaga,Vycapy-Opatovce 831,+421920819907,Jozef.Carvaga6585@gmail.com
851122/8220,70400,Branislav,Malarik,Serikova 7,+421994197183,Branislav.Malarik363@gmail.com
840218/8432,03861,Ivan,Kovac,Nabrezna 3/21,+421964207490,Ivan.Kovac4852@gmail.com
840516/8442,97101,Dusan,Galajda,Nabr.sv.Cyrila 21/3,+421925573592,Dusan.Galajda1310@gmail.com
840312/6941,94901,Milan,Lucan,Hornocermanska 72,+421938810363,Milan.Lucan622@gmail.com
820302/7591,02712,Jozef,Kovac,Oravicka 113,+421968855139,Jozef.Kovac4047@gmail.com
830427/7905,03401,Peter,Velky,Stiavnicka 164,+421967332419,Peter.Velky4122@gmail.com
835223/7267,05801,Miroslava,Rosenzweigova,Ustecko-Orlicka 2344,+421923312733,Miroslava.Rosenzweigova5086@gmail.com
830413/0945,95701,Pavel,Buchnicek,Rastislavova 1298/3,+421968653493,Pavel.Buchnicek7430@gmail.com
840225/8458,01001,Martin,Drevenak,B.S.Timravy 6/5,+421959411699,Martin.Drevenak5408@gmail.com
851127/8061,02754,Marek,Kangas,Oravska Poruba 38,+421997923984,Marek.Kangas7738@gmail.com
851009/8762,91501,Stefan,Mikita,Skultetyho   12,+421976304432,Stefan.Mikita4507@gmail.com
726211/7995,01003,Renata,Natsinova,Zeleznicna 7,+421964301013,Renata.Natsinova4714@gmail.com
735623/7779,97271,Tatiana,Cigerova,Rastislavova 325,+421941538523,Tatiana.Cigerova7368@gmail.com
746103/8277,97401,Katarina,Simicakova,Podhaj 14,+421978869134,Katarina.Simicakova1088@gmail.com
731102/7834,02334,Michal,Miklanek,460,+421955727535,Michal.Miklanek9064@gmail.com
740227/7751,05001,Peter,Hrcka,Masa 435/14,+421975675271,Peter.Hrcka4409@gmail.com
775531/9264,03601,Maria,Popernikova,Jilemnickeho 23,+421951948548,Maria.Popernikova7564@gmail.com
745218/9558,03104,Marcela,Vrabcova,Za tratou 606/2,+421923061698,Marcela.Vrabcova3983@gmail.com
730107/8444,97226,Peter,Krpelan,142,+421996033536,Peter.Krpelan991@gmail.com
740604/7759,01008,Lubos,Gano,Trnavska 2998/2,+421940427158,Lubos.Gano3545@gmail.com
